;meta[language=zh]
;    id    |key(hex)|                  key(str)                   |        text
;*
;*   Translated By: chang921219
;*                                                _  _ ____ _ _  _    _  _ ____ _  _ _  _
;*                                                |\/| |__| | |\ |    |\/| |___ |\ | |  |
;*                                                |  | |  | | | \|    |  | |___ | \| |__|
;*                                                =======================================
;*
;----id----|key(hex)|----------------- key(str) ------------------|-------- text ---------------------------------------------
 2111509000|        |                 panel_Mods                  |模組
 2111509001|        |             panel_gmConfig_Menu             |上帝模式菜單
 2111509002|        |        preset_value_gmConfig_Default        |默認
 2111509003|        |        option_gmConfig_resetSettings        |重置所有設置
 2111509004|        |             gmConfig_resetting              |上帝模式菜單<br>-------------<br>恢復設置為默認
 2111509005|        |             gmConfig_unlimited              |上帝模式菜單<br>-------------<br>你現在有 <font color='#ff0000'>無限</font> 箭矢, 炸彈, 染色, 附魔, 錢幣, 劍油充能, 藥劑, 和藥劑持續時間.
;2111509006|        |                                             |
;2111509007|        |                                             |
;2111509008|        |                                             |
;2111509009|        |                                             |
 2111509010|        |         option_gmConfig_IgnoreThis          |Ignore this setting.  It is here just to show the message in the menu. ;NOTE: That needs to be translated too.
 2111509011|        |            panel_gmConfig_Notice            |請在改變設置之前開始/讀取遊戲
 2111509012|        |               gmConfig_Notice               |請在改變設置之前開始/讀取遊戲
 2111509013|        |            panel_gmConfig_Blank             |<br>
 2111509014|        |               gmConfig_Blank                |<br>
;2111509015|________|_____________________________________________|___________________________________________________________
;2111509016|                                   ____ ___ ____ ___ ____    _  _ ____ _  _ _  _
;2111509017|                                   [__   |  |__|  |  [__     |\/| |___ |\ | |  |
;2111509018|                                   ___]  |  |  |  |  ___]    |  | |___ | \| |__|
;2111509019|                                   =============================================
;2111509020|
;----id----|key(hex)|----------------- key(str) ------------------|-------- text ---------------------------------------------
 2111509022|        |            panel_gmConfig_Stats             |角色狀態
 2111509023|        |  preset_Mods_gmConfig_Menu_gmConfig_Stats   |角色狀態預設
 2111509024|        |     option_gmConfig_enableTakeNoDamage      |不受傷害
 2111509025|        |       option_gmConfig_enableNoFalling       |移除墜落傷害
;2111509026|        |                                             |
 2111509027|        |       option_gmConfig_enableMaxFocus        |無限專注/腎上腺素
 2111509028|        |      option_gmConfig_enableMaxStamina       |無限耐力
;2111509029|        |                                             |
 2111509030|        |        option_gmConfig_enableMaxAir         |無限水下呼吸
;2111509031|        |                                             |
;2111509032|        |                                             |
;2111509033|        |                                             |
;2111509034|        |                                             |
;2111509035|        |                                             |
;2111509036|        |                                             |
 2111509037|        |          preset_value_gmConfig_Add          |添加
 2111509038|        |        preset_value_gmConfig_Remove         |移除
;2111509039|        |                                             |
 2111509040|        |       option_gmConfig_enableMutations       |啟用突變 (警告: 永久生效)
 2111509041|        |          option_gmConfig_modeLife           |無敵模式
 2111509042|        |  preset_value_gmConfig_modeLife_secondlife  |"重生"
 2111509043|        |   preset_value_gmConfig_modeLife_undying    |"不死一族"
 2111509044|        |     preset_value_gmConfig_modeLife_none     |無
;2111509045|        |                                             |
;2111509046|        |                                             |
;2111509047|        |                                             |
;2111509048|        |                                             |
;2111509049|        |                                             |
;2111509050|________|_____________________________________________|___________________________________________________________
;2111509051                                   ____ ____ _  _ ____ ____    _  _ ____ _  _ _  _
;2111509052                                   [__  |___ |\ | [__  |___    |\/| |___ |\ | |  |
;2111509053                                   ___] |___ | \| ___] |___    |  | |___ | \| |__|
;2111509054                                   ===============================================
;2111509055
;----id----|key(hex)|----------------- key(str) ------------------|-------- text ---------------------------------------------
 2111509057|        |            panel_gmConfig_Sense             |狩魔獵人感知
 2111509058|        |  preset_Mods_gmConfig_Menu_gmConfig_Sense   |狩魔獵人感知預設
 2111509059|        |      option_gmConfig_enableSenseRange       |感知距離強化
 2111509060|        |      option_gmConfig_amountSenseRange       |感知距離強化數值
 2111509061|        |     option_gmConfig_enableSenseInstant      |瞬間感知（無視角拉近）
 2111509062|        |     option_gmConfig_enableSenseJumpRun      |感知中跳躍/奔跑
;2111509063|        |                                             |
;2111509064|        |                                             |
;2111509065|        |                                             |
;2111509066|        |                                             |
;2111509067|        |                                             |
;2111509068|        |                                             |
;2111509069|        |                                             |
;2111509070|        |                                             |
;2111509071|        |                                             |
;2111509072|        |                                             |
;2111509073|        |                                             |
;2111509074|        |                                             |
;2111509075|        |                                             |
;2111509076|        |                                             |
;2111509077|________|_____________________________________________|___________________________________________________________
;2111509078                              ____ ____ ____ ____ ____ ___ ____    _  _ ____ _  _ _  _
;2111509079                              |___ |___ |___ |___ |     |  [__     |\/| |___ |\ | |  |
;2111509080                              |___ |    |    |___ |___  |  ___]    |  | |___ | \| |__|
;2111509081                              ========================================================
;2111509082
;----id----|key(hex)|----------------- key(str) ------------------|-------- text ---------------------------------------------
 2111509084|        |           panel_gmConfig_Effects            |效果
 2111509085|        | preset_Mods_gmConfig_Menu_gmConfig_Effects  |效果預設
 2111509086|        |     option_gmConfig_enableNoEncumbered      |無負重
 2111509087|        |      option_gmConfig_enableQuenNoBreak      |昆恩不被傷害打破
 2111509088|        |       option_gmConfig_timeQuenNoBreak       |昆恩持續時間（秒）（預設為0）
 2111509089|        |      option_gmConfig_enableSetToxicity      |設置毒性
 2111509090|        |     option_gmConfig_percentSetToxicity      |毒性%設置為
 2111509091|        |  option_gmConfig_enableNoToxicityCamEffect  |無毒性鏡頭效果
 2111509092|        |         option_gmConfig_typeWeather         |設置天氣狀況
 2111509093|        |          preset_value_gmConfig_off          |禁用
 2111509094|        |    preset_value_gmConfig_typeWeather_sun    |晴朗
 2111509095|        |   preset_value_gmConfig_typeWeather_rain    |暴雨
 2111509096|        |   preset_value_gmConfig_typeWeather_snow    |雪
 2111509097|        |          option_gmConfig_effImmune          |顯示效果免疫
 2111509098|        |       option_gmConfig_effImmune_burn        |燃燒
 2111509099|        |      option_gmConfig_effImmune_poison       |中毒
 2111509100|        |       option_gmConfig_effImmune_bleed       |流血
;2111509101|        |                                             |
;2111509102|        |                                             |
;2111509103|        |                                             |
;2111509104|        |                                             |
;2111509105|        |                                             |
;2111509106|        |                                             |
;2111509107|        |                                             |
;2111509108|        |                                             |
;2111509109|        |                                             |
;2111509110|        |                                             |
;2111509111|________|_____________________________________________|___________________________________________________________
;2111509112                                     _ ___ ____ _  _ ____    _  _ ____ _  _ _  _
;2111509113                                     |  |  |___ |\/| [__     |\/| |___ |\ | |  |
;2111509114                                     |  |  |___ |  | ___]    |  | |___ | \| |__|
;2111509115                                     ===========================================
;2111509116
;----id----|key(hex)|----------------- key(str) ------------------|-------- text ---------------------------------------------
 2111509118|        |            panel_gmConfig_Items             |物品
 2111509119|        |  preset_Mods_gmConfig_Menu_gmConfig_Items   |物品預設
 2111509120|        |      option_gmConfig_enableNoItemLevel      |無物品等級需求
 2111509121|        |   option_gmConfig_enableUnlimitedPotions    |無限藥劑
 2111509122|        | option_gmConfig_enableUnlimitedPotDura      |無限藥劑持續時間
 2111509123|        |    option_gmConfig_enableUnlimitedBombs     |無限炸彈
 2111509124|        |    option_gmConfig_enableUnlimitedBolts     |無限箭矢
 2111509125|        |       option_gmConfig_enableNoReload        |十字弓無裝填
 2111509126|        |  option_gmConfig_enableUnlimitedOilCharges  |無限劍油充能
 2111509127|        |    option_gmConfig_enableUnlimitedMoney     |金錢不會減少
 2111509128|        |    option_gmConfig_enableStealingAllowed    |允許偷竊
 2111509129|        |     option_gmConfig_enableMaxDurability     |永遠最大耐久度
;2111509130|        |                                             |
;2111509131|        |                                             |
 2111509132|        |    option_gmConfig_enableUnlimitedChants    |無限武器附魔
 2111509133|        |    option_gmConfig_enableUnlimitedSlots     |無限符印插槽
 2111509134|        |     option_gmConfig_enableUnlimitedDyes     |無限染色
;2111509135|        |                                             |
;2111509136|        |                                             |
 2111509137|        |    option_gmConfig_enableUnlimitedItems     |無限所有 (藥劑&持續時間/炸彈/箭矢/錢幣/染色)
 2111509138|        |     option_gmConfig_enableFreeResearch      |免費變異研究
 2111509139|        |     option_gmConfig_enableSuperPotions      |超級藥劑 (一種藥劑所有效果)
 2111509140|        |     option_gmConfig_enableSuperMutagens     |超級誘發物 (一種誘發物所有效果)
;2111509141|        |                                             |
;2111509142|        |                                             |
;2111509143|        |                                             |
;2111509144|        |                                             |
;2111509145|        |                                             |
;2111509146|        |                                             |
;2111509147|        |                                             |
;2111509148|        |                                             |
;2111509149|        |                                             |
;2111509150|________|_____________________________________________|___________________________________________________________
;2111509151                                       _  _ _ ____ ____    _  _ ____ _  _ _  _
;2111509152                                       |\/| | [__  |       |\/| |___ |\ | |  |
;2111509153                                       |  | | ___] |___    |  | |___ | \| |__|
;2111509154                                       =======================================
;2111509155
;----id----|key(hex)|----------------- key(str) ------------------|-------- text ---------------------------------------------
 2111509157|        |             panel_gmConfig_Misc             |雜項
 2111509158|        |   preset_Mods_gmConfig_Menu_gmConfig_Misc   |雜項預設
;2111509159|        |                                             |
;2111509160|        |                                             |
 2111509161|        |     option_gmConfig_enableMutagenUnlock     |解鎖所有誘變物插槽
;2111509162|        |                                             |
 2111509163|        |     option_gmConfig_enableYesNegotiate      |永遠接受賞金提議
 2111509164|        |       option_gmConfig_enableWinGwint        |棄權贏昆特比賽
;2111509165|        |                                             |
;2111509166|        |                                             |
;2111509167|        |                                             |
;2111509168|        |                                             |
;2111509169|        |                                             |
;2111509170|        |                                             |
 2111509171|        |        option_gmConfig_enableTitanic        |船隻不受傷害
;2111509172|        |                                             |
;2111509173|        |                                             |
;2111509174|        |                                             |
;2111509175|        |                                             |
;2111509176|        |                                             |
;2111509177|________|_____________________________________________|___________________________________________________________
;2111509178                                 ____ ____ ____ ____ ___ _ _  _ ____    _  _ ____ _  _ _  _
;2111509179                                 |    |__/ |__| |___  |  | |\ | | __    |\/| |___ |\ | |  |
;2111509180                                 |___ |  \ |  | |     |  | | \| |__]    |  | |___ | \| |__|
;2111509181                                 ==========================================================
;2111509182
;----id----|key(hex)|----------------- key(str) ------------------|-------- text ---------------------------------------------
 2111509184|        |            panel_gmConfig_Craft             |製造
 2111509185|        |  preset_Mods_gmConfig_Menu_gmConfig_Craft   |製造預設
 2111509186|        |     option_gmConfig_enableFreeCrafting      |製造不使用材料/克朗
 2111509187|        |     option_gmConfig_enableNoMatCrafting     |製造不需要材料
 2111509188|        |    option_gmConfig_enableInstantCrafting    |立即製造
 2111509189|        |     option_gmConfig_enableCraftAnywhere     |所有工匠製造所有物品
;2111509190|        |                                             |
;2111509191|        |                                             |
;2111509192|        |                                             |
;2111509193|        |                                             |
;2111509194|        |                                             |
;2111509195|        |                                             |
;2111509196|        |                                             |
;2111509197|        |                                             |
;2111509198|        |                                             |
;2111509199|        |                                             |
;2111509200|        |                                             |
;2111509201|        |                                             |
;2111509202|        |                                             |
;2111509203|        |                                             |
;2111509204|________|_____________________________________________|___________________________________________________________
;2111509205                                _  _ ____ _  _ ____ _  _ ____ _  _ ___    _  _ ____ _  _ _  _
;2111509206                                |\/| |  | |  | |___ |\/| |___ |\ |  |     |\/| |___ |\ | |  |
;2111509207                                |  | |__|  \/  |___ |  | |___ | \|  |     |  | |___ | \| |__|
;2111509208                                =============================================================
;2111509209
;----id----|key(hex)|----------------- key(str) ------------------|-------- text ---------------------------------------------
 2111509211|        |           panel_gmConfig_Movement           |移動
 2111509212|        | preset_Mods_gmConfig_Menu_gmConfig_Movement |移動預設
 2111509213|        |       option_gmConfig_amountRunSpeed        |奔跑速度倍數
 2111509214|        |       option_gmConfig_enableCallRoach       |立即召喚蘿蔔
 2111509215|        |      option_gmConfig_behaviorCallRoach      |召喚蘿蔔的行為
 2111509216|        |preset_value_gmConfig_behaviorCallRoach_mount|立即召喚并乘騎
 2111509217|        |preset_value_gmConfig_behaviorCallRoach_near |立即召喚在附近
 2111509218|        |   option_gmConfig_enableMaxRidingStamina    |騎馬耐力
 2111509219|        |     option_gmConfig_enableNoRidingFear      |馬匹無恐懼/城市中奔跑
 2111509220|        |         option_gmConfig_enablePins          |顯示未發現的標記
 2111509221|        | preset_value_gmConfig_enablePins_fasttravel |僅快速旅行
 2111509222|        |  preset_value_gmConfig_enablePins_allpins   |所有標記, 未發現的
 2111509223|        |preset_value_gmConfig_enablePins_allshowpins |所有標記, 發現的
 2111509224|        |      option_gmConfig_enableFastTravel       |隨處快速旅行
 2111509225|        |      option_gmConfig_enableJumpSprint       |隨處奔跑/跳躍
 2111509226|        |      option_gmConfig_enableImmuneKnock      |免疫趔趄和擊倒
;2111509227|        |                                             |
;2111509228|        |                                             |
;2111509229|        |                                             |
;2111509230|        |                                             |
;2111509231|________|_____________________________________________|___________________________________________________________
;2111509232                                    ___  ____ _  _ ____ ____ ____    _  _ ____ _  _ _  _
;2111509233                                    |  \ |__| |\/| |__| | __ |___    |\/| |___ |\ | |  |
;2111509234                                    |__/ |  | |  | |  | |__] |___    |  | |___ | \| |__|
;2111509235                                    ====================================================
;2111509236
;----id----|key(hex)|----------------- key(str) ------------------|-------- text ---------------------------------------------
 2111509238|        |            panel_gmConfig_Damage            |傷害
 2111509239|        |  preset_Mods_gmConfig_Menu_gmConfig_Damage  |傷害預設
 2111509240|        |     option_gmConfig_amountCBDamageMult      |十字弓傷害倍數
 2111509241|        |      option_gmConfig_amountDamageMult       |傷害倍數數值
 2111509242|        |    option_gmConfig_amountBombDamageMult     |炸彈傷害倍數
 2111509243|        |     option_gmConfig_amountFFDamageMult      |拳擊賽傷害倍數
 2111509244|        |     option_gmConfig_amountSSDamageMult      |劍傷害倍數
 2111509245|        |     option_gmConfig_amountDoTDamageMult     |持續傷害倍數
 2111509246|        |       option_gmConfig_enableCustomDmg       |強化傷害
 2111509247|        |    option_gmConfig_amountSignDamageMult     |法印傷害倍數
;2111509248|        |                                             |
;2111509249|        |                                             |
;2111509250|        |                                             |
;2111509251|        |                                             |
;2111509252|        |                                             |
;2111509253|        |                                             |
;2111509254|        |                                             |
;2111509255|        |                                             |
;2111509256|        |                                             |
;2111509257|        |                                             |
;2111509258|________|_____________________________________________|___________________________________________________________
